date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt,ma5,ma20,ma60,macd,macd_sig,macd_hist,poc_price,target,reg_return_1d,reg_mdd_1d,class_win_1d,class_lose_1d,reg_return_3d,reg_mdd_3d,class_win_3d,class_lose_3d,reg_return_5d,reg_mdd_5d,class_win_5d,class_lose_5d,reg_return_10d,reg_mdd_10d,class_win_10d,class_lose_10d
20211222,3240,KR7003240009,태광산업,KOSPI,957000,-4000,-0.42,961000,967000,955000,328,314737000,1113400,1065523800000,961000,967000,955000,-957000,-4000,-0.42,328,315,0.19,+250,--71,--143,--41,--113,5.93,5.93,5.93,--143,--71,+250,0.19,969200.0,969650.0,969703.7037037037,-4032.3386267464375,-3620.371790354967,-411.9668363914707,980800.0,0,0.024033437826541215,0.024033437826541215,0,0,0.03866248693834895,0.024033437826541215,0,0,0.12225705329153613,0.024033437826541215,1,0,0.12225705329153613,0.024033437826541215,1,0
20211223,3240,KR7003240009,태광산업,KOSPI,980000,23000,2.4,965000,981000,955000,665,646274000,1113400,1091132000000,965000,981000,955000,980000,23000,2.4,665,646,0.19,+52,+111,--106,--38,--46,5.92,5.92,5.92,--106,+111,+52,0.19,969200.0,969550.0,970071.4285714285,-3023.8480354187777,-3501.067039367729,477.21900394895147,980800.0,-1,0.014285714285714235,0.014285714285714235,0,0,0.014285714285714235,0.00612244897959191,0,0,0.09591836734693882,0.00612244897959191,1,0,0.09591836734693882,0.00612244897959191,1,0
20211224,3240,KR7003240009,태광산업,KOSPI,994000,14000,1.43,992000,1014000,987000,821,821354000,1113400,1106719600000,992000,1014000,987000,994000,14000,1.43,821,821,0.19,--432,+206,+226,+2,+88,5.94,5.94,5.94,+226,+206,--432,0.19,973000.0,971600.0,970896.551724138,-1082.4511557698715,-3017.343862648158,1934.8927068782864,984300.0,1,-0.008048289738430636,-0.008048289738430636,0,0,0.08048289738430592,-0.008048289738430636,1,0,0.08048289738430592,-0.008048289738430636,1,0,0.08048289738430592,-0.008048289738430636,1,0
20211227,3240,KR7003240009,태광산업,KOSPI,986000,-8000,-0.8,1014000,1014000,981000,468,464075000,1113400,1097812400000,1014000,1014000,981000,-986000,-8000,-0.8,468,464,0.19,+61,--7,--65,--25,--56,5.94,5.94,5.94,--65,--7,+61,0.19,975600.0,972900.0,971400.0,-187.25472691946197,-2451.3260355024186,2264.0713085829566,984300.0,2,0.007099391480730244,0.007099391480730244,0,0,0.08924949290060846,0.007099391480730244,1,0,0.08924949290060846,0.007099391480730244,1,0,0.08924949290060846,0.007099391480730244,1,0
20211228,3240,KR7003240009,태광산업,KOSPI,993000,7000,0.71,986000,993000,977000,517,508896000,1113400,1105606200000,986000,993000,977000,993000,7000,0.71,517,509,0.19,+43,+190,--626,--134,--225,5.88,5.88,5.88,--626,+190,+43,0.19,982000.0,976650.0,972096.7741935484,1074.6485119455028,-1746.1311260128343,2820.779637958337,984300.0,2,0.08157099697885206,0.08157099697885206,1,0,0.08157099697885206,0.05035246727089637,1,0,0.08157099697885206,0.05035246727089637,1,0,0.08157099697885206,0.05035246727089637,1,0
20211229,3240,KR7003240009,태광산업,KOSPI,1074000,81000,8.16,988000,1090000,987000,3800,4033733000,1113400,1195791600000,988000,1090000,987000,1074000,81000,8.16,3800,4034,0.19,--1924,+1237,+656,+860,+695,5.94,5.94,5.94,+656,+1237,--1924,0.19,1005400.0,982650.0,975281.25,8512.610895535443,305.61727829682127,8206.993617238622,986400.0,2,-0.02886405959031657,-0.02886405959031657,0,0,-0.02886405959031657,-0.02886405959031657,0,0,-0.02886405959031657,-0.02886405959031657,0,0,-0.02886405959031657,-0.02886405959031657,0,0
20211230,3240,KR7003240009,태광산업,KOSPI,1043000,-31000,-2.89,1081000,1081000,1042000,1055,1113137000,1113400,1161276200000,1081000,1081000,1042000,-1043000,-31000,-2.89,1055,1113,0.19,+58,+91,--149,--223,--135,5.93,5.93,5.93,--149,+91,+58,0.19,1018000.0,987300.0,977333.3333333334,11770.1300177722,2598.519826191897,9171.610191580303,986400.0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20211116,3490,KR7003490000,대한항공,KOSPI,30450,50,0.16,30550,31000,30450,1774387,54338615750,347820825,10591144121250,30550,31000,30450,30450,50,0.16,1774387,54339,0.72,--79421,--143403,+215846,+181447,+212141,11.74,11.74,11.74,+215846,--143403,--79421,0.72,30450.0,30450.0,30450.0,0.0,0.0,0.0,30505.0,-1,-0.019704433497536922,-0.019704433497536922,0,0,-0.026272577996715896,-0.026272577996715896,0,0,-0.04597701149425293,-0.04597701149425293,0,1,-0.12972085385878485,-0.12972085385878485,0,1
20211117,3490,KR7003490000,대한항공,KOSPI,29850,-600,-1.97,30450,30450,29850,2419449,72583114050,347820825,10382451626250,30450,30450,29850,-29850,-600,-1.97,2419449,72583,0.74,+909827,--817340,--81824,--71119,--147269,11.72,11.72,11.72,--81824,--817340,+909827,0.74,30150.0,30150.0,30150.0,-47.86324786324985,-9.57264957264997,-38.29059829059988,29965.0,0,-0.015075376884422065,-0.015075376884422065,0,0,-0.00670016750418756,-0.01675041876046901,0,0,-0.02680067001675046,-0.04020100502512558,0,1,-0.0820770519262981,-0.11222780569514235,0,1
20211118,3490,KR7003490000,대한항공,KOSPI,29400,-450,-1.51,29850,29900,29300,1899679,56021031550,347820825,10225932255000,29850,29900,29300,-29400,-450,-1.51,1899679,56021,0.74,+501915,--282675,--232175,--191312,--224882,11.65,11.65,11.65,--232175,--282675,+501915,0.74,29900.0,29900.0,29900.0,-120.71492926193605,-31.80110551050719,-88.91382375142886,30150.0,-1,0.008503401360544283,0.008503401360544283,0,0,0.008503401360544283,-0.011904761904761862,0,0,-0.011904761904761862,-0.04251700680272108,0,1,-0.05442176870748294,-0.09863945578231292,0,1
20211119,3490,KR7003490000,대한항공,KOSPI,29650,250,0.85,29250,29650,29200,1209570,35706720150,347820825,10312887461250,29250,29650,29200,29650,250,0.85,1209570,35707,0.72,+67926,--95241,+22794,+31947,+2868,11.66,11.66,11.66,+22794,--95241,+67926,0.72,29837.5,29837.5,29837.5,-156.47376877074566,-56.735638162554885,-99.73813060819077,29380.0,-1,-0.010118043844856706,-0.010118043844856706,0,0,-0.010118043844856706,-0.033726812816188834,0,1,-0.0202360876897133,-0.08263069139966273,0,1,-0.038785834738617186,-0.10623946037099496,0,1
20211122,3490,KR7003490000,대한항공,KOSPI,29350,-300,-1.01,29450,29450,29050,1720656,50284047400,347820825,10208541213750,29450,29450,29050,-29350,-300,-1.01,1720656,50284,0.72,+257372,--204109,--53964,--7777,--39469,11.64,11.64,11.64,--53964,--204109,+257372,0.72,29740.0,29740.0,29740.0,-206.63840065062686,-86.71619066016927,-119.92220999045759,29245.0,0,-0.010221465076660996,-0.010221465076660996,0,0,-0.010221465076660996,-0.040885860306643984,0,1,-0.010221465076660996,-0.09540034071550252,0,1,-0.006814310051107331,-0.09710391822827935,0,1
20211123,3490,KR7003490000,대한항공,KOSPI,29050,-300,-1.02,29150,29550,29050,1290481,37669378700,347820825,10104194966250,29150,29550,29050,-29050,-300,-1.02,1290481,37669,0.7,+622356,--532195,--111641,--82947,--101868,11.61,11.61,11.61,--111641,--532195,+622356,0.7,29460.0,29625.0,29625.0,-267.5179452784505,-122.87654158382553,-144.64140369462496,29245.0,-1,-0.013769363166953541,-0.013769363166953541,0,0,-0.013769363166953541,-0.0636833046471601,0,1,-0.013769363166953541,-0.08777969018932874,0,1,0.013769363166953541,-0.08777969018932874,0,1
20211124,3490,KR7003490000,대한항공,KOSPI,28650,-400,-1.38,29100,29200,28600,1656991,47742058050,347820825,9965066636250,29100,29200,28600,-28650,-400,-1.38,1656991,47742,0.7,+633045,--504893,--129550,--161526,--130676,11.57,11.57,11.57,--129550,--504893,+633045,0.7,29220.0,29485.714285714286,29485.714285714286,-344.07578855918473,-167.11639097889736,-176.95939758028737,29320.0,0,-0.017452006980802848,-0.017452006980802848,0,0,-0.017452006980802848,-0.0732984293193717,0,1,-0.017452006980802848,-0.07504363001745196,0,1,0.027923211169284423,-0.07504363001745196,0,1
20211125,3490,KR7003490000,대한항공,KOSPI,28150,-500,-1.75,28650,28650,28050,1864921,52508446300,347820825,9791156223750,28650,28650,28050,-28150,-500,-1.75,1864921,52508,0.71,+600194,--557015,--52787,--138368,--68555,11.56,11.56,11.56,--52787,--557015,+600194,0.71,28970.0,29318.75,29318.75,-440.0219530833019,-221.69750339977827,-218.32444968352365,29525.0,0,-0.03374777975133214,-0.03374777975133214,0,1,-0.03374777975133214,-0.05861456483126115,0,1,-0.01243339253996445,-0.05861456483126115,0,1,0.05328596802841923,-0.05861456483126115,1,1
20211126,3490,KR7003490000,대한항공,KOSPI,27200,-950,-3.37,28000,28050,27100,2969702,81716692700,347820825,9460726440000,28000,28050,27100,-27200,-950,-3.37,2969702,81717,0.71,+837880,--711391,--136396,--82202,--156574,11.52,11.52,11.52,--136396,--711391,+837880,0.71,28480.0,29083.333333333332,29083.333333333332,-585.9624300969735,-294.55048873921737,-291.4119413577562,29050.0,0,-0.023897058823529438,-0.023897058823529438,0,0,0.007352941176470562,-0.02573529411764708,0,0,0.047794117647058876,-0.02573529411764708,0,0,0.09007352941176472,-0.02573529411764708,1,0
20211129,3490,KR7003490000,대한항공,KOSPI,26550,-650,-2.39,25500,27100,25450,4325545,114414012050,347820825,9234642903750,25500,27100,25450,-26550,-650,-2.39,4325545,114414,0.73,--27255,--457525,+472582,+80975,+255094,11.66,11.66,11.66,+472582,--457525,--27255,0.73,27920.0,28830.0,28830.0,-745.4774769869218,-384.73588638875833,-360.7415905981635,29335.0,-1,-0.0018832391713747842,-0.0018832391713747842,0,0,0.04708097928436916,-0.0018832391713747842,0,0,0.09792843691148767,-0.0018832391713747842,1,0,0.11676082862523551,-0.0018832391713747842,1,0
20211130,3490,KR7003490000,대한항공,KOSPI,26500,-50,-0.19,26700,27500,26200,2807332,75366408500,347820825,9217251862500,26700,27500,26200,-26500,-50,-0.19,2807332,75366,0.72,+324885,--218615,--104664,--59564,--214841,11.63,11.63,11.63,--104664,--218615,+324885,0.72,27410.0,28618.18181818182,28618.18181818182,-865.9467874905931,-480.97806660912534,-384.9687208814678,29335.0,-1,0.03396226415094339,0.03396226415094339,0,0,0.07547169811320753,0.03396226415094339,1,0,0.11132075471698122,0.03396226415094339,1,0,0.11886792452830197,0.03396226415094339,1,0
20211201,3490,KR7003490000,대한항공,KOSPI,27400,900,3.4,26550,27400,26500,1675317,45289557450,347820825,9530290605000,26550,27400,26500,27400,900,3.4,1675317,45290,0.7,--202043,+267914,--65968,+83850,--130343,11.61,11.61,11.61,--65968,+267914,--202043,0.7,27160.0,28516.666666666668,28516.666666666668,-878.6683636687885,-560.516126021058,-318.15223764773054,29335.0,-1,0.014598540145985384,0.014598540145985384,0,0,0.06386861313868608,0.014598540145985384,1,0,0.07481751824817517,0.014598540145985384,1,0,0.08211678832116798,0.014598540145985384,1,0
20211202,3490,KR7003490000,대한항공,KOSPI,27800,400,1.46,26800,28000,26600,2084181,57256695700,347820825,9669418935000,26800,28000,26600,27800,400,1.46,2084181,57257,0.68,--142421,+34969,+102752,+163134,+139310,11.64,11.64,11.64,+102752,+34969,--142421,0.68,27090.0,28461.53846153846,28461.53846153846,-846.7132639375304,-617.7555536043525,-228.95771033317794,27115.0,-1,0.02517985611510798,0.02517985611510798,0,0,0.059352517985611586,0.02517985611510798,1,0,0.06654676258992809,0.02517985611510798,1,0,0.06654676258992809,0.02517985611510798,1,0
20211203,3490,KR7003490000,대한항공,KOSPI,28500,700,2.52,28800,29000,28150,2224132,63391644050,347820825,9912893512500,28800,29000,28150,28500,700,2.52,2224132,63392,0.68,--248218,+319367,--82681,--38951,--111363,11.61,11.61,11.61,--82681,+319367,--248218,0.68,27350.0,28464.285714285714,28464.285714285714,-756.1876072940904,-645.4419643423,-110.74564295179039,27115.0,0,0.02280701754385972,0.02280701754385972,0,0,0.03333333333333344,0.021052631578947434,0,0,0.04035087719298236,0.021052631578947434,0,0,0.04035087719298236,0.01754385964912286,0,0
20211206,3490,KR7003490000,대한항공,KOSPI,29150,650,2.28,28450,29150,28150,1934608,55684299600,347820825,10138977048750,28450,29150,28150,29150,650,2.28,1934608,55684,0.69,--491664,+308335,+206969,+124521,+230207,11.67,11.67,11.67,+206969,+308335,--491664,0.69,27870.0,28510.0,28510.0,-624.7935730886165,-641.3122860915634,16.51871300294681,29335.0,2,0.010291595197255532,0.010291595197255532,0,0,0.0171526586620927,-0.0017152658662092923,0,0,0.0171526586620927,-0.0017152658662092923,0,0,0.0171526586620927,-0.015437392795883409,0,0
20211207,3490,KR7003490000,대한항공,KOSPI,29450,300,1.03,29700,29900,29150,1931663,56924608850,347820825,10243323296250,29700,29900,29150,29450,300,1.03,1931663,56925,0.7,--291417,+304434,+7034,+117043,+27916,11.67,11.67,11.67,+7034,+304434,--291417,0.7,28460.0,28568.75,28568.75,-490.7977505847448,-611.2093789901996,120.41162840545485,29335.0,2,-0.011884550084889645,-0.011884550084889645,0,0,0.00679117147707986,-0.011884550084889645,0,0,0.00679117147707986,-0.015280135823429575,0,0,0.00679117147707986,-0.025466893039049254,0,0
20211208,3490,KR7003490000,대한항공,KOSPI,29100,-350,-1.19,29850,29850,29000,1742006,51088843800,347820825,10121586007500,29850,29850,29000,-29100,-350,-1.19,1742006,51089,0.69,+13846,--74565,+55759,+95168,+126597,11.69,11.69,11.69,+55759,--74565,+13846,0.69,28800.0,28600.0,28600.0,-408.14235972746974,-570.5959751376537,162.45361541018394,29335.0,2,0.018900343642611617,0.018900343642611617,0,0,0.018900343642611617,0.0068728522336769515,0,0,0.018900343642611617,-0.0034364261168384758,0,0,0.018900343642611617,-0.013745704467353903,0,0
20211209,3490,KR7003490000,대한항공,KOSPI,29650,550,1.89,29350,29750,29150,1989060,58850678200,347820825,10312887461250,29350,29750,29150,29650,550,1.89,1989060,58851,0.68,--618716,+382361,+243232,+161856,+321005,11.76,11.76,11.76,+243232,+382361,--618716,0.68,29170.0,28658.333333333332,28658.333333333332,-294.85802375977437,-515.4483848620778,220.5903611023034,29335.0,2,-0.00843170320404718,-0.00843170320404718,0,0,-0.00843170320404718,-0.021922428330522714,0,0,-0.00843170320404718,-0.021922428330522714,0,0,-0.00843170320404718,-0.03204047217537942,0,1
20211210,3490,KR7003490000,대한항공,KOSPI,29400,-250,-0.84,29350,29600,29250,751784,22090127100,347820825,10225932255000,29350,29600,29250,-29400,-250,-0.84,751784,22090,0.68,--144123,+115804,+32389,+53856,+51228,11.77,11.77,11.77,+32389,+115804,--144123,0.68,29350.0,28697.36842105263,28697.36842105263,-222.68530442599877,-456.895768774862,234.21046434886324,29335.0,2,-0.003401360544217691,-0.003401360544217691,0,0,-0.003401360544217691,-0.013605442176870763,0,0,-0.003401360544217691,-0.013605442176870763,0,0,-0.003401360544217691,-0.023809523809523836,0,0
20211213,3490,KR7003490000,대한항공,KOSPI,29300,-100,-0.34,29500,29600,28950,1470192,42978887750,347820825,10191150172500,29500,29600,28950,-29300,-100,-0.34,1470192,42979,0.65,--152140,+259738,--118443,--76451,--67728,11.74,11.74,11.74,--118443,+259738,--152140,0.65,29380.0,28727.5,28727.5,-171.5792103106396,-399.8324570820175,228.25324677137792,29335.0,2,-0.010238907849829393,-0.010238907849829393,0,0,-0.0068259385665528916,-0.010238907849829393,0,0,-0.0034129692832765013,-0.020477815699658675,0,0,-0.0034129692832765013,-0.020477815699658675,0,0
20211214,3490,KR7003490000,대한항공,KOSPI,29000,-300,-1.02,28900,29150,28500,1218529,35193457900,347820825,10086803925000,28900,29150,28500,-29000,-300,-1.02,1218529,35193,0.65,+99556,+24871,--133489,--85776,--66475,11.7,11.7,11.7,--133489,+24871,+99556,0.65,29290.0,28655.0,28740.47619047619,-153.5151284788226,-350.56899136137855,197.05386288255596,28950.0,-1,0.0034482758620688614,0.0034482758620688614,0,0,0.006896551724137945,0.0,0,0,0.006896551724137945,-0.010344827586206917,0,0,0.006896551724137945,-0.010344827586206917,0,0
20211215,3490,KR7003490000,대한항공,KOSPI,29100,100,0.34,28900,29300,28850,813436,23648505000,347820825,10121586007500,28900,29300,28850,29100,100,0.34,813436,23649,0.64,--144039,+164387,--40418,--11901,--30274,11.69,11.69,11.69,--40418,+164387,--144039,0.64,29290.0,28617.5,28756.81818181818,-129.635689682058,-306.3823310255145,176.74664134345647,29455.0,-1,-0.0034364261168384758,-0.0034364261168384758,0,0,0.0034364261168384758,-0.013745704467353903,0,0,0.0034364261168384758,-0.013745704467353903,0,0,0.029209621993127044,-0.013745704467353903,0,0
20211216,3490,KR7003490000,대한항공,KOSPI,29000,-100,-0.34,29200,29200,28750,831523,24038746850,347820825,10086803925000,29200,29200,28750,-29000,-100,-0.34,831523,24039,0.64,+88565,--121447,+29861,+10628,+38809,11.69,11.69,11.69,+29861,--121447,+88565,0.64,29160.0,28597.5,28767.391304347828,-117.42660584205805,-268.5911859888232,151.16458014676516,29455.0,-1,0.006896551724137945,0.006896551724137945,0,0,0.006896551724137945,-0.010344827586206917,0,0,0.006896551724137945,-0.010344827586206917,0,0,0.03275862068965507,-0.010344827586206917,0,0
20211217,3490,KR7003490000,대한항공,KOSPI,29200,200,0.69,28800,29350,28700,1143242,33306256400,347820825,10156368090000,28800,29350,28700,29200,200,0.69,1143242,33306,0.64,--460444,+280685,+219924,+70157,+201741,11.76,11.76,11.76,+219924,+280685,--460444,0.64,29120.0,28575.0,28785.416666666668,-90.56847342220863,-232.9866434755003,142.41817005329168,29455.0,-1,-0.017123287671232834,-0.017123287671232834,0,0,0.0,-0.017123287671232834,0,0,0.0,-0.017123287671232834,0,0,0.02568493150684925,-0.017123287671232834,0,0
20211220,3490,KR7003490000,대한항공,KOSPI,28700,-500,-1.71,29050,29050,28650,800452,23068100600,347820825,9982457677500,29050,29050,28650,-28700,-500,-1.71,800452,23068,0.64,+67730,--21135,--49922,+14917,--50036,11.74,11.74,11.74,--49922,--21135,+67730,0.64,29000.0,28542.5,28782.0,-108.37969761267232,-208.0652543029347,99.68555669026239,29455.0,-1,0.006968641114982521,0.006968641114982521,0,0,0.017421602787456525,0.006968641114982521,0,0,0.017421602787456525,0.0034843205574912606,0,0,0.04355400696864109,0.0034843205574912606,0,0
20211221,3490,KR7003490000,대한항공,KOSPI,28900,200,0.7,29100,29100,28600,885802,25600090600,347820825,10052021842500,29100,29100,28600,28900,200,0.7,885802,25600,0.64,--314352,+239707,+48585,+9614,+94972,11.76,11.76,11.76,+48585,+239707,--314352,0.64,28980.0,28535.0,28786.53846153846,-105.14484821644874,-187.48117308563752,82.33632486918879,28565.0,-1,0.01038062283737018,0.01038062283737018,0,0,0.01038062283737018,0.01038062283737018,0,0,0.01038062283737018,-0.0034602076124568004,0,0,0.03633217993079585,-0.0034602076124568004,0,0
20211222,3490,KR7003490000,대한항공,KOSPI,29200,300,1.04,29300,29600,29100,1132016,33158806800,347820825,10156368090000,29300,29600,29100,29200,300,1.04,1132016,33159,0.65,--177883,+208192,--27602,--21829,--20298,11.75,11.75,11.75,--27602,+208192,--177883,0.65,29000.0,28562.5,28801.85185185185,-77.48056623119191,-165.48105171474842,88.0004854835565,29455.0,2,0.0,0.0,0,0,0.0,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0
20211223,3490,KR7003490000,대한항공,KOSPI,29200,0,0.0,29500,29500,29100,906190,26499233750,347820825,10156368090000,29500,29500,29100,29200,0,0.0,906190,26499,0.64,--96455,+97817,+16504,+22787,+38603,11.75,11.75,11.75,+16504,+97817,--96455,0.64,29040.0,28615.0,28816.071428571428,-54.92330181275611,-143.36950173434994,88.44619992159383,29455.0,2,0.0,0.0,0,0,0.0,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0
20211224,3490,KR7003490000,대한항공,KOSPI,29200,0,0.0,29450,29450,29150,722944,21146837750,347820825,10156368090000,29450,29450,29150,29200,0,0.0,722944,21147,0.65,--117719,+102183,--9702,+12333,+31913,11.75,11.75,11.75,--9702,+102183,--117719,0.65,29040.0,28715.0,28829.310344827587,-36.624324826087104,-122.02046635269737,85.39614152661026,29455.0,-1,-0.013698630136986356,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0,0.02568493150684925,-0.013698630136986356,0,0
20211227,3490,KR7003490000,대한항공,KOSPI,28800,-400,-1.37,28950,29200,28750,1089939,31525431650,347820825,10017239760000,28950,29200,28750,-28800,-400,-1.37,1089939,31525,0.65,--10218,--36801,--10563,+1030,+42488,11.75,11.75,11.75,--10563,--36801,--10218,0.65,29060.0,28827.5,28828.333333333332,-53.778980180391954,-108.3721691182363,54.593188937844346,29530.0,-1,0.00694444444444442,0.00694444444444442,0,0,0.03993055555555558,0.00694444444444442,0,0,0.03993055555555558,0.00694444444444442,0,0,0.03993055555555558,0.00694444444444442,0,0
