date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20211210,207940,KR7207940008,삼성바이오로직스,KOSPI,901000,-15000,-1.64,907000,916000,901000,39525,35787046000,66165000,59614665000000,-907000,916000,-901000,-901000,-15000,-1.64,39525,35787,0.1,+7103,--5794,+42111,+1021,--5744,10.82,10.82,10.82,+42111,--5794,+7103,0.1
20211213,207940,KR7207940008,삼성바이오로직스,KOSPI,872000,-29000,-3.22,907000,910000,871000,78202,69141004000,66165000,57695880000000,907000,910000,-871000,-872000,-29000,-3.22,78202,69141,0.08,+27224,--27017,--1193,--5382,--2239,10.82,10.82,10.82,--1193,--27017,+27224,0.08
20211214,207940,KR7207940008,삼성바이오로직스,KOSPI,890000,18000,2.06,886000,895000,872000,74909,66448411000,66165000,58886850000000,886000,895000,872000,890000,18000,2.06,74909,66448,0.09,--16654,+4655,+11648,+11190,+8079,10.84,10.84,10.84,+11648,+4655,--16654,0.09
20211215,207940,KR7207940008,삼성바이오로직스,KOSPI,904000,14000,1.57,899000,912000,895000,79450,71669280000,66165000,59813160000000,899000,912000,895000,904000,14000,1.57,79450,71669,0.09,--16537,+5912,+10212,+17997,--8160,10.85,10.85,10.85,+10212,+5912,--16537,0.09
20211216,207940,KR7207940008,삼성바이오로직스,KOSPI,958000,54000,5.97,917000,959000,917000,285399,269473350000,66165000,63386070000000,917000,959000,917000,958000,54000,5.97,285399,269473,0.09,--146749,+29869,+128507,+109586,+81512,11.05,11.05,11.05,+128507,+29869,--146749,0.09
20211217,207940,KR7207940008,삼성바이오로직스,KOSPI,955000,-3000,-.31,953000,967000,943000,140167,134004711250,66165000,63187575000000,-953000,967000,-943000,-955000,-3000,-0.31,140167,134005,0.09,--30121,+8211,+46362,+31022,--3214,11.12,11.12,11.12,+46362,+8211,--30121,0.09
20211220,207940,KR7207940008,삼성바이오로직스,KOSPI,935000,-20000,-2.09,961000,962000,930000,64857,60967014000,66165000,61864275000000,961000,962000,-930000,-935000,-20000,-2.09,64857,60967,0.08,+10239,+1910,--8983,--7641,--6563,11.1,11.1,11.1,--8983,+1910,+10239,0.08
20211221,207940,KR7207940008,삼성바이오로직스,KOSPI,929000,-6000,-.64,936000,945000,924000,48341,45073185000,66165000,61467285000000,936000,945000,-924000,-929000,-6000,-0.64,48341,45073,0.07,--3131,+9451,+8157,--2349,--5551,11.11,11.11,11.11,+8157,+9451,--3131,0.07
20211222,207940,KR7207940008,삼성바이오로직스,KOSPI,901000,-28000,-3.01,915000,925000,898000,80433,72821525000,66165000,59614665000000,-915000,-925000,-898000,-901000,-28000,-3.01,80433,72822,0.07,+21491,--14674,+6010,+275,--7349,11.12,11.12,11.12,+6010,--14674,+21491,0.07
20211223,207940,KR7207940008,삼성바이오로직스,KOSPI,896000,-5000,-.55,901000,905000,882000,68267,60839934000,66165000,59283840000000,901000,905000,-882000,-896000,-5000,-0.55,68267,60840,0.07,--343,--6655,+76117,+2013,+7946,11.24,11.24,11.24,+76117,--6655,--343,0.07
20211224,207940,KR7207940008,삼성바이오로직스,KOSPI,885000,-11000,-1.23,896000,903000,885000,49424,44008316000,66165000,58556025000000,896000,903000,-885000,-885000,-11000,-1.23,49424,44008,0.07,+7099,--2585,--6424,--4266,--6051,11.23,11.23,11.23,--6424,--2585,+7099,0.07
20211227,207940,KR7207940008,삼성바이오로직스,KOSPI,886000,1000,.11,885000,897000,885000,57185,50992270000,66165000,58622190000000,885000,897000,885000,886000,1000,0.11,57185,50992,0.07,--24296,+17910,--61507,+1745,+12898,11.14,11.14,11.14,--61507,+17910,--24296,0.07
20211228,207940,KR7207940008,삼성바이오로직스,KOSPI,891000,5000,.56,891000,893000,883000,90833,80602365000,66165000,58953015000000,891000,893000,-883000,891000,5000,0.56,90833,80602,0.07,--25134,+33244,+14137,+1626,--2396,11.16,11.16,11.16,+14137,+33244,--25134,0.07
20211229,207940,KR7207940008,삼성바이오로직스,KOSPI,890000,-1000,-.11,899000,905000,884000,71560,63897550000,66165000,58886850000000,899000,905000,-884000,-890000,-1000,-0.11,71560,63898,0.07,+41170,--27917,--13687,--3576,--16592,11.14,11.14,11.14,--13687,--27917,+41170,0.07
20211230,207940,KR7207940008,삼성바이오로직스,KOSPI,903000,13000,1.46,959000,959000,896000,173007,159197616000,66165000,59746995000000,959000,959000,896000,903000,13000,1.46,173007,159198,0.07,+26020,+2390,--42632,--27131,--33666,11.07,11.07,11.07,--42632,+2390,+26020,0.07
20211116,241560,KR7241560002,두산밥캣,KOSPI,43300,-300,-.69,44000,44050,42750,204982,8859786650,100249166,4340788887800,44000,44050,-42750,-43300,-300,-0.69,204982,8860,0.27,--8634,+10938,+3599,+7863,+11425,25.61,25.61,25.61,+3599,+10938,--8634,0.27
20211117,241560,KR7241560002,두산밥캣,KOSPI,41200,-2100,-4.85,43350,43950,41050,331733,13910404150,100249166,4130265639200,43350,43950,-41050,-41200,-2100,-4.85,331733,13910,0.27,+67020,--21018,--46335,--25577,--39999,25.57,25.57,25.57,--46335,--21018,+67020,0.27
20211118,241560,KR7241560002,두산밥캣,KOSPI,39900,-1300,-3.16,41200,41250,39900,252685,10247641000,100249166,3999941723400,41200,41250,-39900,-39900,-1300,-3.16,252685,10248,0.26,+26340,--14909,--14168,--7574,--7704,25.55,25.55,25.55,--14168,--14909,+26340,0.26
20211119,241560,KR7241560002,두산밥캣,KOSPI,38800,-1100,-2.76,39450,39850,38600,311264,12117649950,100249166,3889667640800,-39450,-39850,-38600,-38800,-1100,-2.76,311264,12118,0.27,+69161,+6898,--74985,--92631,--57351,25.48,25.48,25.48,--74985,+6898,+69161,0.27
20211122,241560,KR7241560002,두산밥캣,KOSPI,39150,350,.9,39000,39700,38300,237364,9264363550,100249166,3924754848900,39000,39700,-38300,39150,350,0.9,237364,9264,0.27,+21584,+35533,--59910,--74130,--45537,25.42,25.42,25.42,--59910,+35533,+21584,0.27
20211123,241560,KR7241560002,두산밥캣,KOSPI,38650,-500,-1.28,38800,39050,38500,185705,7180981450,100249166,3874630265900,-38800,-39050,-38500,-38650,-500,-1.28,185705,7181,0.27,+38096,--25044,--24370,+7914,--20978,25.39,25.39,25.39,--24370,--25044,+38096,0.27
20211124,241560,KR7241560002,두산밥캣,KOSPI,38100,-550,-1.42,38500,38650,37800,156700,5978023350,100249166,3819493224600,-38500,38650,-37800,-38100,-550,-1.42,156700,5978,0.27,+23539,--16177,--8397,--15246,--15007,25.39,25.39,25.39,--8397,--16177,+23539,0.27
20211125,241560,KR7241560002,두산밥캣,KOSPI,39050,950,2.49,38150,39250,38100,174243,6758861000,100249166,3914729932300,38150,39250,38100,39050,950,2.49,174243,6759,0.27,--5910,+11213,--4321,--8165,--4160,25.38,25.38,25.38,--4321,+11213,--5910,0.27
20211126,241560,KR7241560002,두산밥캣,KOSPI,37800,-1250,-3.2,39050,39050,37500,224088,8524500150,100249166,3789418474800,39050,39050,-37500,-37800,-1250,-3.2,224088,8525,0.26,+23715,+11636,--31485,--22011,--51242,25.35,25.35,25.35,--31485,+11636,+23715,0.26
20211129,241560,KR7241560002,두산밥캣,KOSPI,36800,-1000,-2.65,36750,37450,36500,236807,8763382850,100249166,3689169308800,-36750,-37450,-36500,-36800,-1000,-2.65,236807,8763,0.27,--28297,+12556,+15444,+1089,+12522,25.36,25.36,25.36,+15444,+12556,--28297,0.27
20211130,241560,KR7241560002,두산밥캣,KOSPI,36200,-600,-1.63,36600,37850,35750,490165,17979777800,100249166,3629019809200,-36600,37850,-35750,-36200,-600,-1.63,490165,17980,0.27,--13743,+62907,--56713,--94867,--23654,25.31,25.31,25.31,--56713,+62907,--13743,0.27
20211201,241560,KR7241560002,두산밥캣,KOSPI,36850,650,1.8,36150,37250,35500,318082,11517607700,100249166,3694181767100,-36150,37250,-35500,36850,650,1.8,318082,11518,0.26,+3232,+11932,--15359,--22796,--10595,25.29,25.29,25.29,--15359,+11932,+3232,0.26
20211202,241560,KR7241560002,두산밥캣,KOSPI,39850,3000,8.14,36050,40150,36000,479969,18663868550,100249166,3994929265100,-36050,40150,-36000,39850,3000,8.14,479969,18664,0.26,--178194,+106809,+71367,+79148,+53944,25.36,25.36,25.36,+71367,+106809,--178194,0.26
20211203,241560,KR7241560002,두산밥캣,KOSPI,39450,-400,-1,39150,40000,38850,201343,7947479200,100249166,3954829598700,-39150,40000,-38850,-39450,-400,-1.0,201343,7947,0.26,--12294,+62082,--33763,--38971,--63100,25.33,25.33,25.33,--33763,+62082,--12294,0.26
20211206,241560,KR7241560002,두산밥캣,KOSPI,39950,500,1.27,39450,40400,38850,164976,6555261050,100249166,4004954181700,39450,40400,-38850,39950,500,1.27,164976,6555,0.24,--17891,+4237,+23372,+39374,--15744,25.35,25.35,25.35,+23372,+4237,--17891,0.24
20211207,241560,KR7241560002,두산밥캣,KOSPI,43000,3050,7.63,40000,43000,39950,557670,23467712700,100249166,4310714138000,40000,43000,39950,43000,3050,7.63,557670,23468,0.23,--193664,+31433,+169811,--50548,+112691,25.52,25.52,25.52,+169811,+31433,--193664,0.23
20211208,241560,KR7241560002,두산밥캣,KOSPI,43200,200,.47,42600,43600,42550,287147,12373523850,100249166,4330763971200,-42600,43600,-42550,43200,200,0.47,287147,12374,0.23,--84223,+25049,+69286,--67607,+72477,25.59,25.59,25.59,+69286,+25049,--84223,0.23
20211209,241560,KR7241560002,두산밥캣,KOSPI,43400,200,.46,43050,43600,43000,394324,17058964700,100249166,4350813804400,-43050,43600,-43000,43400,200,0.46,394324,17059,0.21,--59507,--52632,+106623,--100892,+113209,25.7,25.7,25.7,+106623,--52632,--59507,0.21
20211210,241560,KR7241560002,두산밥캣,KOSPI,41600,-1800,-4.15,43400,43400,41450,157949,6625896950,100249166,4170365305600,43400,43400,-41450,-41600,-1800,-4.15,157949,6626,0.19,+27639,+8232,--31868,--43642,--12158,25.67,25.67,25.67,--31868,+8232,+27639,0.19
20211213,241560,KR7241560002,두산밥캣,KOSPI,41200,-400,-.96,42000,42400,40850,103152,4274749550,100249166,4130265639200,42000,42400,-40850,-41200,-400,-0.96,103152,4275,0.18,+229,+6939,--11269,--10721,--10050,25.66,25.66,25.66,--11269,+6939,+229,0.18
20211214,241560,KR7241560002,두산밥캣,KOSPI,41750,550,1.33,41000,42950,40300,169370,7103080450,100249166,4185402680500,-41000,42950,-40300,41750,550,1.33,169370,7103,0.19,+31087,+22975,--55318,--37208,--51660,25.6,25.6,25.6,--55318,+22975,+31087,0.19
20211215,241560,KR7241560002,두산밥캣,KOSPI,40250,-1500,-3.59,41700,41700,40100,195319,7910348000,100249166,4035028931500,-41700,-41700,-40100,-40250,-1500,-3.59,195319,7910,0.19,+56633,--58545,--6202,--9210,+9250,25.59,25.59,25.59,--6202,--58545,+56633,0.19
20211216,241560,KR7241560002,두산밥캣,KOSPI,40050,-200,-.5,40300,40550,39350,244729,9755187650,100249166,4014979098300,40300,40550,-39350,-40050,-200,-0.5,244729,9755,0.19,+55435,--19000,--39407,--38359,+1259,25.55,25.55,25.55,--39407,--19000,+55435,0.19
20211217,241560,KR7241560002,두산밥캣,KOSPI,41700,1650,4.12,40050,41800,39850,311537,12820992200,100249166,4180390222200,40050,41800,-39850,41700,1650,4.12,311537,12821,0.2,--45411,+26800,+23656,+10561,+43675,25.58,25.58,25.58,+23656,+26800,--45411,0.2
20211220,241560,KR7241560002,두산밥캣,KOSPI,39150,-2550,-6.12,41100,41100,39150,264241,10489057800,100249166,3924754848900,-41100,-41100,-39150,-39150,-2550,-6.12,264241,10489,0.2,+121758,--43287,--79942,--53418,--32794,25.5,25.5,25.5,--79942,--43287,+121758,0.2
20211221,241560,KR7241560002,두산밥캣,KOSPI,38950,-200,-.51,39200,39450,38650,179437,7022435450,100249166,3904705015700,39200,39450,-38650,-38950,-200,-0.51,179437,7022,0.2,+15837,+24858,--48386,--50692,+37582,25.45,25.45,25.45,--48386,+24858,+15837,0.2
20211222,241560,KR7241560002,두산밥캣,KOSPI,39300,350,.9,39000,39650,39000,174874,6884876900,100249166,3939792223800,39000,39650,39000,39300,350,0.9,174874,6885,0.22,--1398,+71734,--65468,--78870,+30413,25.39,25.39,25.39,--65468,+71734,--1398,0.22
20211223,241560,KR7241560002,두산밥캣,KOSPI,39850,550,1.4,39600,40250,39500,174303,6962963850,100249166,3994929265100,39600,40250,39500,39850,550,1.4,174303,6963,0.22,--30379,+88347,--63383,--59008,--50243,25.32,25.32,25.32,--63383,+88347,--30379,0.22
20211224,241560,KR7241560002,두산밥캣,KOSPI,40450,600,1.51,41000,41350,40300,151399,6163061850,100249166,4055078764700,41000,41350,40300,40450,600,1.51,151399,6163,0.22,--15301,+54371,--53322,--12388,--35173,25.27,25.27,25.27,--53322,+54371,--15301,0.22
20211227,241560,KR7241560002,두산밥캣,KOSPI,40500,50,.12,40300,41300,39800,133815,5422032700,100249166,4060091223000,-40300,41300,-39800,40500,50,0.12,133815,5422,0.22,--9587,+25431,--26757,--40344,+25739,25.24,25.24,25.24,--26757,+25431,--9587,0.22
20211228,241560,KR7241560002,두산밥캣,KOSPI,41450,950,2.35,41000,41600,40500,157070,6451592700,100249166,4155327930700,41000,41600,40500,41450,950,2.35,157070,6452,0.22,--54759,+45065,--1458,+8407,+32937,25.24,25.24,25.24,--1458,+45065,--54759,0.22
20211229,241560,KR7241560002,두산밥캣,KOSPI,41150,-300,-.72,40750,41800,40650,128726,5305612950,100249166,4125253180900,-40750,41800,-40650,-41150,-300,-0.72,128726,5306,0.22,--1678,--43835,+48500,+37673,+38937,25.29,25.29,25.29,+48500,--43835,--1678,0.22
20211230,241560,KR7241560002,두산밥캣,KOSPI,40750,-400,-.97,41150,41450,40300,164154,6699785950,100249166,4085153514500,41150,41450,-40300,-40750,-400,-0.97,164154,6700,0.2,+12650,--40315,--4165,+22195,+22098,25.28,25.28,25.28,--4165,--40315,+12650,0.2
20211116,251270,KR7251270005,넷마블,KOSPI,135000,3500,2.66,131500,135000,131000,329879,44130350000,85953502,11603722770000,131500,135000,-131000,135000,3500,2.66,329879,44130,0.73,--33003,+38277,--2211,+14374,--12363,23.18,23.18,23.18,--2211,+38277,--33003,0.73
20211117,251270,KR7251270005,넷마블,KOSPI,132000,-3000,-2.22,135500,136000,131500,309573,41142687500,85953502,11345862264000,135500,136000,-131500,-132000,-3000,-2.22,309573,41143,0.73,+37057,--26508,--20639,--16480,--22628,23.16,23.16,23.16,--20639,--26508,+37057,0.73
20211118,251270,KR7251270005,넷마블,KOSPI,134000,2000,1.52,132000,136000,130500,337696,45148344500,85953502,11517769268000,132000,136000,-130500,134000,2000,1.52,337696,45148,0.73,--42750,+59270,--21694,--1942,--26832,23.13,23.13,23.13,--21694,+59270,--42750,0.73
20211119,251270,KR7251270005,넷마블,KOSPI,126500,-7500,-5.6,132000,133500,125500,557279,71333660000,85953502,10873118003000,-132000,-133500,-125500,-126500,-7500,-5.6,557279,71334,0.73,+135460,--32901,--118341,--50812,--103466,23.0,23.0,23.0,--118341,--32901,+135460,0.73
20211122,251270,KR7251270005,넷마블,KOSPI,124000,-2500,-1.98,124000,126000,121000,406653,49992328500,85953502,10658234248000,-124000,-126000,-121000,-124000,-2500,-1.98,406653,49992,0.73,--13201,--13592,+21845,+4394,+30100,23.02,23.02,23.02,+21845,--13592,--13201,0.73
20211123,251270,KR7251270005,넷마블,KOSPI,123000,-1000,-.81,122000,125500,122000,205988,25313753000,85953502,10572280746000,-122000,125500,-122000,-123000,-1000,-0.81,205988,25314,0.73,+43210,--36435,--12321,--15129,--2959,23.01,23.01,23.01,--12321,--36435,+43210,0.73
20211124,251270,KR7251270005,넷마블,KOSPI,122000,-1000,-.81,121500,124000,120000,217473,26480973000,85953502,10486327244000,-121500,124000,-120000,-122000,-1000,-0.81,217473,26481,0.72,+34294,--29837,--24349,--2609,--97,22.98,22.98,22.98,--24349,--29837,+34294,0.72
20211125,251270,KR7251270005,넷마블,KOSPI,123000,1000,.82,121500,125000,121000,149488,18411407000,85953502,10572280746000,-121500,125000,-121000,123000,1000,0.82,149488,18411,0.73,--5536,--436,+4348,+1235,--3907,22.98,22.98,22.98,+4348,--436,--5536,0.73
20211126,251270,KR7251270005,넷마블,KOSPI,120000,-3000,-2.44,123000,123500,119500,199993,24210730000,85953502,10314420240000,123000,123500,-119500,-120000,-3000,-2.44,199993,24211,0.73,+20465,--9298,--19063,--460,--6145,22.96,22.96,22.96,--19063,--9298,+20465,0.73
20211129,251270,KR7251270005,넷마블,KOSPI,120000,0,0,118500,123500,118000,204984,24736897000,85953502,10314420240000,-118500,123500,-118000,120000,0,0.0,204984,24737,0.71,--43988,+53415,--8521,--1250,+8055,22.95,22.95,22.95,--8521,+53415,--43988,0.71
20211130,251270,KR7251270005,넷마블,KOSPI,117000,-3000,-2.5,120500,122000,115500,314056,37171512500,85953502,10056559734000,120500,122000,-115500,-117000,-3000,-2.5,314056,37172,0.7,+43636,--54702,+17472,+12001,+24075,22.97,22.97,22.97,+17472,--54702,+43636,0.7
20211201,251270,KR7251270005,넷마블,KOSPI,118000,1000,.85,117000,119500,115500,195728,22985679500,85953502,10142513236000,117000,119500,-115500,118000,1000,0.85,195728,22986,0.68,+6217,--6688,+10101,+5132,+5785,22.98,22.98,22.98,+10101,--6688,+6217,0.68
20211202,251270,KR7251270005,넷마블,KOSPI,118000,0,0,116500,119000,114500,219816,25631129500,85953502,10142513236000,-116500,119000,-114500,118000,0,0.0,219816,25631,0.68,--2363,+1953,--9041,--2199,--21530,22.97,22.97,22.97,--9041,+1953,--2363,0.68
20211203,251270,KR7251270005,넷마블,KOSPI,121000,3000,2.54,117000,123000,117000,162296,19456359500,85953502,10400373742000,-117000,123000,-117000,121000,3000,2.54,162296,19456,0.69,--17605,+8325,+11692,--6532,+15031,22.99,22.99,22.99,+11692,+8325,--17605,0.69
20211206,251270,KR7251270005,넷마블,KOSPI,118500,-2500,-2.07,120500,121000,116500,145099,17178176000,85953502,10185489987000,-120500,121000,-116500,-118500,-2500,-2.07,145099,17178,0.69,+26351,--27459,+705,--1030,+5771,22.99,22.99,22.99,+705,--27459,+26351,0.69
20211207,251270,KR7251270005,넷마블,KOSPI,120000,1500,1.27,118500,121500,117000,168673,20127316500,85953502,10314420240000,118500,121500,-117000,120000,1500,1.27,168673,20127,0.67,--5738,+25064,--19221,--22316,--18628,22.97,22.97,22.97,--19221,+25064,--5738,0.67
20211208,251270,KR7251270005,넷마블,KOSPI,119000,-1000,-.83,120500,123000,118500,245427,29602301000,85953502,10228466738000,120500,123000,-118500,-119000,-1000,-0.83,245427,29602,0.68,+20949,--10059,--3538,+8108,--65675,22.96,22.96,22.96,--3538,--10059,+20949,0.68
20211209,251270,KR7251270005,넷마블,KOSPI,121500,2500,2.1,122000,125000,120000,505705,61690743000,85953502,10443350493000,122000,125000,120000,121500,2500,2.1,505705,61691,0.68,+57402,--54620,+1408,--18312,--31196,22.96,22.96,22.96,+1408,--54620,+57402,0.68
20211210,251270,KR7251270005,넷마블,KOSPI,121000,-500,-.41,121500,122000,120000,134363,16248206000,85953502,10400373742000,121500,122000,-120000,-121000,-500,-0.41,134363,16248,0.68,+9970,--10630,+2140,--6631,--19011,22.97,22.97,22.97,+2140,--10630,+9970,0.68
20211213,251270,KR7251270005,넷마블,KOSPI,119000,-2000,-1.65,121500,121500,119000,119759,14378750500,85953502,10228466738000,121500,121500,-119000,-119000,-2000,-1.65,119759,14379,0.73,+19282,+12362,--124783,--19863,--34992,22.82,22.82,22.82,--124783,+12362,+19282,0.73
20211214,251270,KR7251270005,넷마블,KOSPI,119500,500,.42,118500,120500,118000,119159,14195995500,85953502,10271443489000,-118500,120500,-118000,119500,500,0.42,119159,14196,0.73,--1204,--5809,+5509,+11279,+18747,22.83,22.83,22.83,+5509,--5809,--1204,0.73
20211215,251270,KR7251270005,넷마블,KOSPI,118000,-1500,-1.26,119500,120000,117000,165403,19507097500,85953502,10142513236000,119500,120000,-117000,-118000,-1500,-1.26,165403,19507,0.72,+48420,--53042,--11425,+3560,--29541,22.81,22.81,22.81,--11425,--53042,+48420,0.72
20211216,251270,KR7251270005,넷마블,KOSPI,119000,1000,.85,119000,120000,117500,135792,16125565500,85953502,10228466738000,119000,120000,-117500,119000,1000,0.85,135792,16126,0.72,+5215,--2078,--2605,--1968,--12861,22.81,22.81,22.81,--2605,--2078,+5215,0.72
